481,1793,2434,1795,2953,781,2576,1940,3183,3354,793,1178,3746,35,3237,169,3754,3884,2734,2991,1969,3126,3518,323,4038,525,1099,2595,3503,1253,2689,2911,610,124,101,1518,1135,3476,3579,636,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1026,388,2949,1288,3984,3601,2963,2585,3869,160,4017,1329,3892,2997,2618,955,3773,3519,3553,1096,3278,3151,2001,340,3671,2905,605,1019,2401,2531,3174,625,633,1147,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2690,1540,3717,8,1936,273,1942,3739,3103,2208,930,1372,1320,3797,3848,3502,182,2231,3772,957,448,1220,1990,2247,3413,3531,3917,590,207,3793,980,1749,1494,2649,1628,2909,3937,2786,742,3182,3189,3705,1274,3136,1149,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2317,3342,2577,403,1556,1053,1058,3749,3504,1589,186,1092,3147,1357,3023,1492,2261,1242,3804,2529,2146,2916,2534,755,3796,631,1016,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,3460,3974,1287,3080,2503,3445,3864,16,17,2324,1173,3862,2711,2138,154,539,1691,1572,3365,71,3501,1968,3507,2869,2103,2634,2106,3390,1095,2248,713,202,3064,1613,2000,3409,3923,1748,726,1882,3088,861,862,609,3814,1131,1133,3698,1653,1271,1272,21,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,518,3096,1293,527,784,2451,2709,2455,408,3888,159,3489,1571,2798,171,4013,1651,1071,1584,2547,3891,189,2496,3142,1486,3151,2770,852,2851,349,1118,1256,1003,2412,110,3569,371,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,3202,131,1284,1414,2186,2061,1390,2692,3887,1560,795,1948,2734,2084,3885,2477,174,431,2864,2353,2761,2996,1717,2109,1345,2756,582,1864,2249,589,3022,2512,3065,468,2262,2649,3418,223,3580,229,1134,1391,3824,3827,3373,889,764,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1668,600,1936,2328,3535,413,1272,2728,4020,1206,440,3514,3003,2621,3903,3510,449,2785,3399,3912,1484,1871,3797,2902,1367,2648,3290,3037,1246,1889,1256,3624,878,1906,3063,1912,893,3326,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2817,3074,1516,901,776,3688,2966,3479,104,3490,686,2351,2483,1843,3893,1084,1341,3518,961,3907,4036,2760,201,213,1622,3429,1639,616,1642,1260,2287,3443,1397,2038,1658,2045,894,3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,388,1541,2570,1803,3084,1294,2447,2194,406,2584,3333,1435,800,1441,674,1443,3368,3241,3549,2603,50,2485,2358,2232,160,2878,1727,1733,3142,1484,2001,2791,2959,2524,2781,3554,2278,359,1385,3704,2797,1262,1135,496,1641,499,760,2938,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2818,2563,2692,3334,2054,263,3848,1294,2961,2452,3759,2459,2544,1824,1064,2473,1578,3627,3886,1199,688,2739,3568,2494,3784,3018,1484,977,3026,3797,2008,986,3547,1379,3448,741,3410,2538,1643,1389,624,2729,757,3192,2811,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1927,2313,1167,174,1427,3350,922,1693,799,3617,2857,1838,559,1973,188,1981,1089,4037,3784,714,2900,1493,1632,1643,659,1520,3058,500,247,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2433,2951,2188,141,3477,3735,287,1568,171,3121,3763,3001,707,4036,3910,2896,725,2519,989,1787,3680,3809,2027,3947,628,1526,3191,3833,3450,1531,3068,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2946,1794,3807,3719,2050,3202,2605,3914,2578,916,3477,1690,3227,2720,549,2731,2184,1197,3945,435,2253,2271,1207,1464,827,66,1738,1868,973,718,1362,853,3109,2524,2653,351,3682,1124,2634,3410,1129,877,1010,148,2683,253,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,387,1541,2058,2575,2066,1813,2710,2584,1049,154,924,1951,2336,935,3881,812,4014,2095,3760,3445,1465,2933,3772,2756,965,2886,839,2131,468,1239,472,601,2011,1372,3934,2144,3836,1253,616,2409,3525,3952,3569,1522,1397,661,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,385,3334,1674,1931,2828,526,787,1045,1775,408,2800,1311,1440,2209,2340,1064,1449,43,3550,2619,1055,443,544,2827,1471,3254,3521,1347,836,1737,844,974,2383,1230,2384,2397,1246,2914,490,621,1135,2672,3703,1656,889,2541,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2561,390,3975,1035,2830,3630,223,1682,1812,921,1436,3613,1822,289,291,2597,1067,3373,2606,3887,2226,2997,54,2745,3061,2465,1990,1095,724,3669,2775,1631,3609,3300,2417,1138,3924,1781,3446,2681,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1281,898,3974,2311,3842,3851,3070,917,2582,2970,154,283,1052,33,2161,4003,548,1829,1830,2344,2857,1069,3377,3386,1467,3904,3650,2250,83,3028,3669,3672,3365,733,1122,227,2278,359,1256,237,254,2033,3954,1395,3071,631,1016,1147,894,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,3204,3159,1031,1858,1162,2575,2449,2588,1056,289,3621,2727,3442,2730,46,2986,2868,2871,4025,2363,3776,3009,801,2935,713,3020,3919,2004,2391,988,1247,3043,1764,1381,3751,3431,1057,1257,106,111,1650,627,1397,1399,490,3449,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2952,137,2575,1682,1860,3488,815,538,285,2462,671,544,1953,3936,4007,4012,47,3379,822,2105,956,3774,182,4034,1484,1992,1225,588,1998,3920,3414,472,95,1120,1512,745,107,492,3565,1007,881,2665,2548,120,3577,892,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,385,3287,3757,523,2705,790,3098,1051,1053,2590,799,1189,2982,3101,1069,1203,1951,445,703,2118,3663,342,2007,1368,2521,474,93,1886,613,3564,1780,2681,2428,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,663,1163,3980,3725,2831,273,3730,2707,2071,3097,1948,3101,1697,3100,421,298,2193,433,53,1720,62,2111,2631,3981,1619,3673,989,2526,913,3560,361,145,1267,2548,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,1156,133,646,3918,3138,1802,1176,399,1683,3802,90,1541,1054,1183,1286,2849,3621,3783,2087,3570,1836,311,312,3899,188,4033,1730,324,839,2504,1848,2126,2128,1105,1877,2703,472,218,3675,3975,98,100,1003,2156,2926,2671,1650,3957,1146,2171,2200,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,3841,4033,644,3205,1287,393,1293,3984,1426,2071,3845,3741,3746,549,550,2983,41,813,46,1589,3941,955,829,2751,64,1473,590,3919,3918,1365,1623,3416,3109,1886,95,3681,98,3811,3812,229,2800,3063,3579,1148,1405,638,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2306,2053,3847,1420,1550,3630,1041,1298,3732,2070,2200,153,2949,2331,1309,3232,1953,3825,2994,3953,1452,430,2098,3385,1468,1483,3520,1474,3340,582,3785,3530,1611,716,1232,2002,1367,2147,2533,3432,3738,3948,3312,1265,114,886,2042,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1285,646,3596,2957,271,3473,3987,1455,2565,3504,1824,3745,290,676,1970,1833,43,2734,1583,2992,1074,1588,1461,479,2617,2741,1467,829,1855,192,1986,3142,1736,2507,2638,1240,345,2267,1375,864,101,365,111,2624,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,1794,2819,1924,3287,1032,1163,268,2833,2579,2965,279,3014,2593,39,2474,1070,953,60,1739,1346,198,459,588,3044,3413,1879,2009,348,3295,1507,2172,3941,233,3581,2668,3646,753,2921,119,3833,2042,1404,637,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,769,645,2182,3977,3267,1424,20,2453,1177,412,3045,1056,2466,931,2596,2213,422,683,3422,2865,2994,3896,2233,3642,3388,2237,2239,577,322,2243,1092,1990,3938,458,3788,975,3795,3541,2902,2778,2651,2320,990,1122,2310,1643,3184,1906,371,3447,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1665,2948,1415,1289,3338,1678,1168,2066,918,1447,2728,2729,2097,2610,3763,180,3637,570,1727,3648,3650,2658,3145,1226,206,3086,3156,3031,1368,1881,3802,2011,1888,610,3465,3435,3566,119,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,770,771,1541,2306,9,2316,1655,3856,3219,2500,2457,3845,3419,198,1905,1448,937,1066,3263,265,1866,953,3515,1980,3262,2495,1344,1090,2441,844,326,1610,2379,1228,847,3146,2646,3159,3544,731,861,992,359,1513,3052,3714,880,241,2934,503,3320,381,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,645,2055,3778,1033,778,2316,2703,2393,2454,2585,2077,3745,3238,2599,2461,43,2478,3376,4019,1461,3510,2616,3555,1724,3638,3138,2884,456,3852,970,715,1784,3278,3280,1489,3796,3797,3416,345,2906,1755,1759,2912,1121,81,2403,1636,1125,3430,3090,1513,3170,498,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,3716,1797,390,2696,394,3219,148,1045,1943,2330,1989,1952,548,3399,1064,3245,816,2746,1202,1843,1717,3894,1162,2104,3008,1484,1861,2887,200,1228,978,2643,2234,3422,1122,227,2406,2025,2600,1387,1900,1392,369,756,2679,3321,1274,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,641,3077,3206,136,393,3211,1816,2970,2328,3097,794,298,3243,3762,3956,55,1339,1212,573,1474,3895,2379,2383,3536,1873,1746,1752,2274,3559,722,1981,1266,600,3958,2346,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,897,1409,3076,3975,1169,531,2460,2845,2718,2719,3254,3747,3759,3249,819,564,2358,2231,2875,2752,451,68,75,1484,717,462,3409,2772,1751,1627,2526,740,1003,2924,1776,3440,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1281,2817,390,2665,2328,1550,399,400,2323,3396,2200,2073,2074,923,542,1823,2336,2210,3491,164,2989,434,1846,2871,2364,3134,3265,1092,837,3255,3532,2766,1678,2001,3321,3895,2133,2518,1625,3269,1104,356,2021,1000,873,3103,1260,2546,3064,1913,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1154,388,1926,1922,2445,1298,2324,1692,157,1694,2118,161,1700,809,3741,3336,3505,3634,563,2869,2998,1079,3004,3553,2243,3525,439,3784,1488,2652,2401,360,2153,3306,1512,1261,3695,3326,3314,757,3958,2939,3708,1533,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1025,642,388,3970,3851,141,401,1555,2820,1175,1816,2586,668,1443,165,808,3881,170,2989,3502,2479,2608,1458,1592,3771,956,4031,2881,460,1571,3794,2648,1882,1500,3354,3567,3220,3521,2043,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,538,3927,2285,780,909,2243,2831,1041,2838,280,1178,3229,3746,2467,1074,554,1451,814,1946,1330,1846,3384,2362,1852,2497,1731,3980,968,847,2257,212,3159,2778,2143,98,486,871,616,875,1576,1133,1492,753,372,376,2938,1405,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,901,3718,650,2315,2445,1198,3089,2330,3742,288,1316,1958,4013,814,307,2611,3637,3039,1720,1981,2373,3654,1485,1745,1874,2517,2898,2779,1373,2271,338,3306,3508,3059,2552,2045,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,3459,1288,144,2834,787,3734,3450,2696,2484,2102,1335,185,1082,702,3394,584,719,1880,3161,1115,733,251,1381,2278,3815,1130,1133,1902,2160,1139,630,1528,2809,2554,2043,1404,2045,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,3713,259,1030,1159,1291,141,2702,3727,145,3474,916,2103,2077,1823,160,3058,1317,4006,168,301,178,1076,1207,2360,3899,3388,1911,2786,1357,3154,3673,2138,1885,1632,354,1124,2790,1002,680,3437,3823,1778,808,3178,2173,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,3943,1412,3463,3080,777,906,1112,2830,1941,2223,3864,1052,3808,672,289,3619,4005,431,2697,4021,3254,1848,185,3552,573,3006,2239,64,2638,2894,1880,2907,3408,1248,1509,1382,2535,876,750,3774,2289,3826,1651,3519,3192,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,1601,398,272,1687,3356,3997,415,2213,40,2345,810,968,173,95,1463,184,2805,1888,63,833,2743,456,3659,1357,3282,2006,1496,2266,784,2753,351,864,2913,1635,3813,3624,2287,2545,3753,501,632,1401,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1797,2569,3437,909,1559,3056,3614,2207,672,1954,2984,3370,4012,3803,2610,2996,311,3722,1215,3648,1220,968,2122,717,2639,337,3027,2137,347,476,3533,1120,614,1256,2408,2925,3054,240,113,1655,3707,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2177,3211,2703,1425,658,1434,3485,2983,2600,171,3016,2351,1584,2993,3125,3388,1343,961,2116,3398,1224,2505,1226,1873,2258,212,2006,2776,2267,605,481,721,230,2450,2282,2549,3959,3320,3577,2938,2816,2301,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,385,3203,3432,2315,1676,2448,3601,404,3093,3247,2713,1435,925,2207,1954,1574,2090,171,2991,1585,3250,1897,3532,1599,833,1420,2247,1354,2380,462,1103,3409,2258,2517,2006,88,1883,863,354,2151,3176,1641,3690,3052,3439,496,1522,3989,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2,3587,2948,134,3266,3565,651,1549,3715,3348,2069,3613,673,3889,1187,297,1579,945,1971,3893,3387,2699,703,66,1348,2247,1481,3664,3539,996,1381,486,1130,1389,1647,2162,1907,2804,447,3063,2938,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1155,776,3181,1582,530,787,3608,2758,1702,3625,3113,2990,2696,174,2359,2634,571,70,3950,2250,3403,4024,1872,3410,2007,344,2905,731,1756,3387,2143,608,1638,999,1644,1005,3438,2161,3241,2547,3704,3961,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2435,132,1548,3471,1774,1169,914,2451,1924,2415,1816,1049,3742,2975,1696,1185,3234,1187,3493,3618,560,2354,3639,3641,2367,1480,3275,2001,1235,2390,2139,1515,979,367,1264,2548,2043,2836,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2177,1666,771,3717,134,8,1033,651,1420,3790,528,2961,2578,2196,3094,155,1695,1926,3109,1065,1194,2952,2094,2735,3254,1591,1592,1849,2619,1084,1611,4031,1219,712,586,843,3534,3247,2513,2122,728,731,222,3168,3172,2278,108,111,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,514,2903,1551,1681,274,533,793,1051,542,2208,930,539,933,294,935,2850,1463,825,318,3391,2113,1719,967,2082,1743,2132,727,729,2397,734,2788,4007,1896,1899,2927,3474,370,3903,3580,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1410,2437,1287,1161,3722,1807,2322,1941,1431,3739,2718,1832,2601,1324,3504,948,1220,199,2761,3659,1616,1233,852,2394,1756,2785,3303,2026,3950,1782,1272,3962,3835,2046,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,3972,3461,2519,2568,2953,3339,3597,1935,3218,531,3990,2074,1447,3881,2737,3636,2236,830,2113,2039,2119,2376,842,77,3791,1489,3983,1879,1112,3034,1762,4028,3430,3304,746,1132,878,3390,1397,630,1655,874,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2690,3500,392,1545,1549,1806,3716,3990,1820,1693,1311,2465,290,3250,940,2466,2230,696,3080,1723,4029,2370,965,1826,3145,653,1358,335,1934,1106,597,2122,3419,732,736,229,1898,2417,1140,2935,2261,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,3715,900,2695,2649,3091,3972,2069,278,2202,3484,1054,1824,1825,2979,3868,1701,3751,1961,426,943,1329,1460,3125,2234,2492,1862,1225,2381,3662,1873,2262,2902,2137,731,1376,354,1891,741,2278,3433,1258,1643,3053,3947,382,1907,1782,1914,1404,1278,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2945,1669,135,3850,2187,3981,1041,3910,537,411,3339,417,3185,292,2598,1448,4015,562,1466,3517,190,2753,3617,835,1989,70,1991,3682,2634,333,2126,720,724,3157,470,344,3024,3678,352,3345,355,612,3430,2794,2416,753,2296,2683,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1,3735,2186,1049,147,661,790,3095,536,1561,3241,3871,289,2084,2087,169,3243,3118,1075,1590,184,566,3777,1732,1865,1355,1870,2639,2513,2774,3942,861,3552,614,232,3176,2029,809,3705,789,3837,639,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,772,518,2057,2442,3352,1677,15,2192,1553,914,1431,280,2588,2720,2798,1454,3550,2738,500,1972,2678,3967,3655,1743,1108,2222,2149,1629,2939,2017,354,357,3199,2583,622,3636,596,630,1400,379,2880,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1154,2180,3334,2183,1672,2059,1676,1678,3472,913,2578,531,277,281,1692,3207,3233,2466,3875,2726,1961,1451,49,2994,3512,3259,701,2240,193,72,202,1739,1100,3662,591,3342,465,3922,3411,3029,1878,3929,2533,864,225,485,1000,3176,3181,1006,2161,2164,1781,2042,3499,0,0,0,0,0,0,0,0,0,0,0,0,0
540,386,2563,1540,2181,1005,3599,401,3986,150,1815,1820,1454,2352,2104,3001,186,2622,2496,3809,3268,325,1992,3531,1231,1617,468,1633,2641,2917,2279,999,1640,1769,2666,1645,2928,1268,1147,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2948,1030,649,1422,915,1813,1687,1945,3825,2850,675,293,2217,1327,2107,3006,3063,1480,1097,1868,3790,1871,3854,3409,3027,1495,2747,863,3939,230,2028,1774,2929,2345,1781,3702,2039,2043,892,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1281,515,1417,394,2187,12,1166,1296,531,1434,419,36,3365,3495,2856,2348,3827,431,3550,436,1592,2107,831,2002,209,1106,595,1828,469,2907,1275,3167,737,1128,3561,3307,1939,755,1727,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,407,3680,264,2954,1809,1172,1175,1947,2978,1572,1573,1194,3627,3757,304,2616,953,3260,3522,1990,583,841,3530,1867,3299,3934,3295,1504,1251,764,613,3046,2279,2668,3693,2286,2558,1649,627,1400,1020,2302,3199,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1923,132,135,393,2060,2192,917,1048,4038,415,3889,674,2212,296,809,3118,3633,1458,3891,1908,2869,568,2134,1862,2786,1994,2507,2636,592,593,342,3801,2640,2399,3040,1617,1379,1509,2024,1519,496,500,2303,2551,2296,2944,3581,2047,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,3461,2447,274,662,2327,153,1456,2465,3185,166,3111,40,2602,2094,1072,1842,436,3257,1211,2112,3016,3658,3019,2531,2000,2771,2775,3664,2864,99,997,3179,2472,1905,1650,3707,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,2693,774,1805,3801,404,2456,3333,3739,1182,3487,3762,2861,2654,3250,951,1468,2366,1855,2754,323,3140,2999,1993,2380,2259,855,472,1113,350,3040,2402,2531,2276,3821,368,3697,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2817,1413,3991,2567,3501,1419,3347,788,2967,2842,1566,2724,810,3037,3038,1713,3892,3767,441,315,1981,2059,1343,3906,1859,199,3787,760,77,2386,1619,1245,3003,3300,1384,3561,2026,1259,111,2801,242,1651,1909,1272,2810,1148,125,3581,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2945,261,3335,3464,2825,3466,11,3981,3214,3983,3217,2067,1174,3015,1946,2992,3675,3743,2851,2119,3442,1962,683,1651,1584,2483,2870,2106,1724,1341,71,2454,1100,1741,718,3799,219,2140,3293,2784,3041,1250,3942,2025,1386,1259,3948,498,371,1528,3706,3818,893,427,512,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1281,2307,4,262,1415,649,1930,2443,655,154,3867,3675,2337,3697,933,167,3762,939,1964,1033,819,826,2238,703,1475,965,3142,3143,3400,1397,2383,3024,3537,2902,2779,1246,995,2022,3180,2541,494,752,1393,629,3702,3191,504,3707,1023,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1153,1412,2439,685,2446,2575,657,18,2201,3995,1696,2081,3750,3885,2603,1708,1837,2094,1971,2486,1335,3004,3901,2510,3028,860,3681,1508,2549,504,3115,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2051,3589,391,568,399,3732,2074,799,2723,3335,3893,1719,2744,706,3660,2500,76,846,207,88,2396,2150,2402,870,2928,1906,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2954,1547,1164,909,3093,3292,29,3358,3548,3745,476,3116,1589,1975,3131,3467,451,3396,3771,3916,460,2512,3409,988,2781,2270,2529,1507,3816,1010,3187,2937,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,3884,779,2572,144,3090,917,1178,1434,1438,1823,1440,930,2979,3620,1202,2857,2860,1737,2606,3742,1458,2998,695,312,3648,1987,2245,968,73,3533,465,2779,2012,3963,735,868,1254,1896,3180,753,4009,3699,1397,3446,3063,2937,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2753,3415,390,647,3083,1548,3095,1560,282,87,1566,518,3873,930,1955,293,1927,2855,936,428,943,414,2609,1075,2104,2489,2622,3263,64,1473,1804,2246,3911,3874,2634,845,3664,2637,3577,3028,1494,1495,2782,2656,1765,3866,3310,2415,2421,1016,3321,3453,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,136,1289,2570,3928,3597,2371,1296,149,3223,2714,1051,3485,2587,675,804,679,1705,2861,2398,49,1970,949,439,1978,1344,1859,1604,3267,1870,3791,338,3130,2653,2014,2015,864,3809,3683,3940,2282,3051,620,3951,3324,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,3585,1411,3726,7,2242,1545,2058,396,2446,2834,3604,150,155,3888,3357,2331,2978,293,3239,171,1328,3510,1847,3128,1593,1599,1474,844,2743,3490,1994,204,461,78,2256,3929,1492,2133,3031,2009,3930,1500,2656,355,615,233,3050,2283,238,2544,1907,3156,3639,2813,2219,918,0,0,0,0,0,0,0,0,0,0,0,0
557,1537,1922,4,45,3343,2418,1864,3221,3311,3864,1051,3483,424,1324,813,1326,3120,3505,2889,184,955,2492,1472,1474,199,1608,2249,1997,2426,1241,1888,1761,2915,3951,3880,3310,2159,2417,2290,1910,1530,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1161,1803,1934,784,2197,2970,2459,2972,3613,2720,2596,1447,1194,3246,3550,947,3517,192,963,1223,14,468,470,1495,603,1630,3424,228,3047,1255,748,1902,3439,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1793,2796,1544,3597,1423,151,1049,1861,1180,2078,2335,2081,2344,3549,2824,176,2993,3893,55,827,444,2365,1477,582,3143,2018,1867,3277,477,1506,3302,3818,492,877,2542,2672,882,373,3062,2168,635,3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2604,1414,2827,2829,2670,529,402,2965,1048,2629,2864,3486,2463,1670,3746,932,806,3111,3370,939,684,2349,432,3318,3894,3526,2489,3387,960,578,325,2807,3853,460,2511,1488,3769,215,2904,2010,987,3932,3427,231,1640,2412,621,622,2927,3184,374,2295,2553,3861,255,0,0,0,0,0,0,0,0,0,0,0,0,0
561,1410,3459,2949,781,143,658,1306,3484,1441,2594,3250,681,2098,2489,1980,1983,584,3213,3275,1614,1745,2133,1369,2139,345,3682,2787,2364,230,105,3050,2667,1132,1007,1392,246,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1,257,3373,2827,536,1805,142,271,3981,1688,3865,2459,1310,3237,2605,174,2737,563,2618,573,3917,3724,1990,2761,842,3533,2382,1359,1744,3983,475,3425,3691,2958,2539,3694,3057,2419,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
